DOB,Height,Reach,SApM,SLpM,STANCE,Str. Acc.,Str. Def,Sub. Avg.,TD Acc.,TD Avg.,TD Def.,Weight,fighter_id,name,record
"May 30, 1988","5' 8""","69""",2.62,4.55,Orthodox,51%,57%,0.7,54%,2.73,82%,135 lbs.,80fa8218c99f9c58,Amanda Nunes,23-5-0
"Sep 07, 1987","5' 10""","75""",5.67,4.36,Orthodox,37%,47%,0.7,50%,0.33,73%,155 lbs.,813550bc53b15fb0,Yancy Medeiros,15-8-0 (1 NC)
"Jan 10, 1991","5' 9""","70""",3.88,4.54,Switch,49%,55%,0.4,16%,0.47,66%,125 lbs.,814e5233e2acf2ee,Charles Johnson,19-9-0
"Apr 12, 1989","6' 0""","70""",4.30,3.79,Southpaw,42%,51%,0.4,13%,0.72,69%,170 lbs.,814ff3018127e8fc,Ricky Glenn,22-9-2
"Nov 19, 1985","6' 0""","73""",2.06,2.79,Orthodox,44%,64%,0.0,36%,2.29,66%,170 lbs.,8163cd7de0342652,Erick Montano,7-5-0
"Jan 06, 1994","5' 4""","68""",3.46,1.91,Southpaw,38%,39%,0.8,66%,2.29,64%,135 lbs.,8173f134396cb971,Cortavious Romious,9-4-0
"Feb 13, 1971","6' 3""","77""",4.60,1.13,Orthodox,37%,53%,1.2,0%,0.00,0%,205 lbs.,817e0bdf08efce2e,Elvis Sinosic,7-11-2
"Apr 06, 1985","5' 4""","71""",3.64,3.97,Southpaw,35%,56%,0.0,100%,0.56,80%,135 lbs.,81801f57bd0a7c41,Marcus Brimage,7-7-0
"Jul 21, 1988","5' 10""",--,3.94,5.40,Orthodox,51%,43%,0.0,0%,0.00,100%,185 lbs.,81b8b3fb019dc69d,Antonio Dos Santos,6-4-0
"Jul 16, 1969","6' 0""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,225 lbs.,81ca2c245b19b3c5,Melton Bowen,0-1-0
"Dec 20, 2005","5' 8""","71""",3.11,2.83,Orthodox,36%,66%,0.0,0%,0.00,75%,135 lbs.,81d2c551886bd5a1,Alice Pereira,7-1-0
"May 02, 1993","5' 3""","62""",1.66,2.12,Switch,46%,62%,0.6,57%,4.54,69%,125 lbs.,81d9df19e255b8b6,Jarred Brooks,13-2-0
"Dec 29, 1980","6' 4""",--,0.87,0.87,Southpaw,32%,58%,0.0,0%,0.00,23%,235 lbs.,821cd80aab70d5f9,Josh Shockman,6-3-0
"Jun 10, 1996","6' 4""","78""",3.42,2.45,Orthodox,42%,54%,0.0,41%,4.98,16%,205 lbs.,82529ce93cd9a2cf,Anton Turkalj,8-4-0
"Feb 22, 1992","6' 3""","80""",5.66,2.74,Orthodox,50%,39%,0.0,25%,4.47,0%,185 lbs.,826475cc758e60e6,Rob Wilkinson,11-2-0
"Sep 26, 1984","5' 5""",--,3.33,2.37,,36%,53%,1.5,31%,2.50,100%,135 lbs.,8270c00fae24c922,Dileno Lopes,19-3-0
"Aug 06, 1991","5' 7""","71""",3.56,3.60,Orthodox,45%,56%,0.2,26%,0.93,56%,145 lbs.,82a5152216251682,Dan Ige,19-11-0
"Oct 17, 1995","5' 8""","69""",5.01,4.14,Orthodox,42%,48%,0.2,23%,0.65,77%,135 lbs.,82b4e942781b1046,Raulian Paiva,21-5-0
"Jun 03, 1986","5' 6""","69""",2.48,2.54,Orthodox,37%,71%,0.2,44%,1.83,66%,125 lbs.,82cbb809d5ee565c,Mara Romero Borella,12-9-0 (2 NC)
"Aug 23, 1992","6' 2""","74""",5.92,4.09,Orthodox,49%,46%,2.0,22%,0.36,54%,170 lbs.,82d4c957649faf9b,Miguel Baeza,10-4-0
"Dec 31, 1981","5' 10""","72""",3.02,2.69,Southpaw,37%,56%,0.8,24%,1.51,46%,170 lbs.,82e7929bf6c2b689,Diego Sanchez,31-13-0
"Aug 29, 1988","6' 2""","80""",3.62,2.65,Orthodox,47%,50%,0.1,40%,1.26,67%,185 lbs.,830f60497fab345a,Jamie Pickett,13-11-0
"Aug 10, 1996","5' 8""","69""",3.90,2.40,Orthodox,39%,45%,0.2,33%,4.91,66%,135 lbs.,83455a9d17f57dae,Rafael Estevam,14-1-0
"Sep 14, 1979","6' 4""","82""",3.09,2.89,Orthodox,45%,50%,0.8,29%,0.82,66%,264 lbs.,8349d55cdecd393a,Antonio Silva,19-12-1
"Apr 16, 1985","6' 0""","76""",3.77,4.57,Southpaw,45%,52%,1.3,30%,1.05,41%,170 lbs.,8355922d564b152c,Nate Diaz,22-13-0
"Jan 18, 1970","6' 0""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,205 lbs.,8377c5572cb356f3,Fabio Gurgel,3-2-0
"Dec 29, 1989","5' 5""",--,2.89,1.60,Orthodox,50%,28%,0.0,0%,0.00,20%,135 lbs.,837d30395faca41e,Sheila Gaff,9-7-0
"Aug 13, 1993","5' 11""",--,2.92,1.04,Orthodox,39%,45%,0.8,100%,1.56,50%,185 lbs.,83825fad27ab3581,Joseph Gigliotti,7-2-0
"Sep 25, 1980","6' 1""","74""",3.91,3.29,Orthodox,48%,58%,1.3,100%,0.66,68%,170 lbs.,83a477a7dba1ca58,Clay Harvison,13-6-0
"Jan 16, 1992","6' 5""","80""",4.06,7.09,Orthodox,55%,34%,0.0,66%,0.91,57%,265 lbs.,83b00f7597e5ac83,Juan Adams,5-3-0
"Nov 22, 1970","5' 4""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,236 lbs.,83b743fedde154fb,Joe Son,0-4-0
--,"6' 0""",--,1.18,0.79,Orthodox,100%,50%,0.0,0%,0.00,0%,205 lbs.,83c6c3e0f8bde8ee,Cory Walmsley,8-2-0
--,"6' 0""",--,5.53,1.65,Orthodox,28%,55%,0.0,0%,0.00,0%,205 lbs.,83d0de122f2f9664,Michael Patt,12-4-0
"Jan 15, 1986","5' 9""","71""",2.30,2.92,Orthodox,44%,63%,0.8,40%,1.31,66%,155 lbs.,83fd97284f4bb4a4,Efrain Escudero,28-12-0
"Aug 03, 1988","5' 5""","65""",3.01,3.51,Switch,40%,59%,1.0,33%,0.25,63%,125 lbs.,840d2c82ea68b9aa,Ben Nguyen,16-8-0
"Oct 07, 1997","6' 2""","80""",4.49,3.28,Orthodox,44%,46%,0.3,41%,1.65,83%,185 lbs.,841695e02c99a521,Mansur Abdul-Malik,9-1-1
"Jan 22, 1997","5' 7""","69""",3.73,0.77,Switch,37%,40%,1.1,55%,5.28,0%,125 lbs.,84512339473dd300,Steven Koslow,6-1-0
"Oct 03, 1992","5' 7""","66""",4.36,4.79,Southpaw,46%,54%,0.4,48%,3.05,53%,155 lbs.,849c5d9979df5357,Mateusz Rebecki,20-5-0
"Jun 28, 1980","6' 2""",--,2.25,1.07,Orthodox,25%,57%,1.3,38%,1.12,29%,205 lbs.,84a067c46306a737,Sam Hoger,10-4-0
"Aug 04, 1978","5' 10""","70""",3.05,4.62,Orthodox,44%,57%,0.1,25%,0.43,59%,170 lbs.,84ac950d4c1722dd,Duane Ludwig,21-14-0
"Aug 03, 1987","6' 3""","80""",2.44,3.40,Orthodox,46%,51%,0.3,39%,2.17,55%,170 lbs.,84b3e7d38f2d2ec5,Neil Magny,31-15-0
"May 20, 1995","6' 0""","71""",1.61,2.27,Orthodox,57%,53%,0.7,60%,0.69,41%,125 lbs.,84f727cf0166d6f2,Jose Johnson,16-10-0
"Nov 13, 1986","5' 7""","71""",2.30,3.74,Orthodox,52%,57%,0.8,48%,6.86,100%,155 lbs.,84ff027394f7e470,Gregor Gillespie,14-1-0
"Mar 07, 1993","5' 7""","69""",3.79,4.90,Orthodox,53%,61%,0.1,52%,1.35,85%,135 lbs.,850266b3dc4e506e,Daniel Marcos,18-1-0 (1 NC)
"Jul 28, 1988","6' 5""","80""",3.31,4.79,Orthodox,50%,55%,0.0,33%,0.20,64%,265 lbs.,85073dbd1be65ed9,Greg Hardy,7-5-0 (1 NC)
"May 04, 1978","6' 1""","75""",2.03,1.82,Orthodox,45%,50%,3.8,22%,1.27,66%,170 lbs.,852454c572675334,James Wilks,7-4-0
"Nov 29, 1983","6' 1""",--,2.55,3.08,Orthodox,39%,63%,0.0,0%,0.00,66%,185 lbs.,85248da6e9e2f7e7,Jamie Yager,8-4-0
"Mar 26, 1993","5' 4""","69""",3.24,4.46,Orthodox,40%,64%,0.0,30%,0.56,83%,125 lbs.,853eb0dd5c0e2149,Kai Kara-France,25-12-0 (1 NC)
"Jan 17, 1996","5' 10""","72""",2.78,6.89,Southpaw,67%,47%,0.7,91%,7.78,100%,170 lbs.,85497ffd934ecf7e,Jacobe Smith,12-0-0
"Sep 23, 1983","6' 4""",--,2.97,3.93,Southpaw,60%,54%,2.4,40%,1.20,16%,250 lbs.,85980f5da429c0a6,Shane del Rosario,11-2-0
"Apr 23, 1989","5' 9""",--,7.17,4.91,Orthodox,23%,51%,0.0,0%,0.00,0%,145 lbs.,85d0fafb8b75d634,Juan Manuel Puig,11-4-0
"Jul 30, 1966","6' 2""",--,1.90,1.33,Orthodox,32%,60%,1.2,33%,2.46,54%,183 lbs.,85d905f7c4f5a1af,Murilo Bustamante,15-8-1
"Aug 24, 1975","5' 7""",--,1.94,2.45,Orthodox,49%,59%,0.3,69%,1.87,56%,168 lbs.,85e26e2468b4e82f,Hayato Sakurai,38-13-2
"Jul 06, 1989","6' 3""","77""",2.53,2.95,Orthodox,70%,35%,3.2,66%,3.16,100%,240 lbs.,85ff1b9471d35238,Dmitry Sosnovskiy,11-0-0
"Nov 18, 1986","5' 7""",--,3.20,3.36,Orthodox,35%,63%,0.7,27%,1.00,71%,145 lbs.,86061eaba822bfea,John Teixeira,21-2-2
"Oct 15, 1983","6' 3""","74""",5.25,3.38,Orthodox,50%,49%,0.0,16%,0.51,100%,265 lbs.,8614b7134913f5d5,Jarjis Danho,7-1-1 (1 NC)
"Dec 10, 1983","5' 8""","72""",7.40,4.55,Orthodox,31%,45%,0.0,0%,0.00,60%,135 lbs.,862b0b3375aa4b6e,Zarah Fairn,6-6-0
"Sep 22, 1973","5' 11""",--,3.72,1.40,Southpaw,42%,27%,7.0,50%,13.95,0%,205 lbs.,863d06a7ef8bc98c,James Lee,15-3-0 (1 NC)
"Jun 13, 1992","6' 5""","83""",4.58,4.96,Southpaw,46%,51%,0.2,45%,0.50,80%,236 lbs.,8667caa0451d245b,Kennedy Nzechukwu,14-6-1
"May 19, 1994","6' 1""","74""",4.40,4.73,Orthodox,57%,48%,0.3,21%,1.77,42%,185 lbs.,866fd7b1a6c90e7f,Dusko Todorovic,13-6-0
"Nov 24, 1995","5' 9""","71""",2.62,1.61,Orthodox,35%,52%,0.2,38%,1.73,78%,145 lbs.,8677e67a75d65b8e,Baergeng Jieleyisi,18-7-0
"Apr 13, 1998","5' 8""","70""",3.85,5.06,Orthodox,47%,50%,0.0,27%,0.74,82%,135 lbs.,86bace9e4ad85542,Xiao Long,27-11-0
"May 11, 1988","5' 7""","68""",3.28,2.81,Orthodox,42%,55%,0.2,37%,0.63,52%,135 lbs.,86d9dbe1bfcbade7,Julia Avila,9-4-0
"Jun 02, 1974","5' 6""","68""",2.64,1.98,Orthodox,39%,46%,0.9,20%,2.05,38%,170 lbs.,86dfed7cc24a9fa7,Matt Serra,11-7-0
"Jan 02, 1980","5' 8""","70""",3.44,3.39,Orthodox,48%,57%,0.6,37%,1.20,46%,155 lbs.,86f582852a5b240a,Mac Danzig,21-12-1
"Aug 30, 1989","5' 10""","70""",5.69,3.25,Southpaw,34%,48%,0.0,0%,0.00,45%,155 lbs.,873626e5547b5235,Kyle Prepolec,18-10-0
"May 29, 1971","6' 2""",--,0.00,0.00,Southpaw,0%,0%,0.0,0%,0.00,0%,230 lbs.,8738eacd62e82a32,Matt Andersen,14-8-1
"Apr 29, 1992","5' 7""","65""",2.44,0.99,Orthodox,55%,42%,0.0,0%,0.00,30%,135 lbs.,8765559b6a29a421,Gaetano Pirrello,15-7-1
"Feb 06, 1993","6' 0""","72""",6.38,3.57,Orthodox,42%,53%,0.0,11%,0.34,71%,170 lbs.,876f478f796495f7,Josh Quinlan,6-3-0 (1 NC)
--,"5' 11""",--,0.00,0.00,Southpaw,0%,0%,0.0,0%,0.00,0%,178 lbs.,8788beb528894f33,Donnie Chappell,0-1-0
"Mar 26, 1980","6' 4""",--,4.60,1.25,Southpaw,30%,38%,0.0,0%,0.00,40%,205 lbs.,879b8df81523d91b,Nick Penner,11-3-0
"May 15, 1990","5' 8""","67""",2.83,3.84,Orthodox,35%,67%,0.0,28%,0.72,73%,145 lbs.,879f6cae48d25baa,Justin Lawrence,10-4-0
"Nov 08, 1988","5' 10""","72""",2.98,1.33,Southpaw,44%,46%,1.1,43%,3.96,35%,145 lbs.,87a1dc546b1c5caf,Makwan Amirkhani,17-9-0
"Mar 01, 1991","6' 1""","73""",3.00,4.89,Orthodox,48%,64%,0.8,56%,5.22,77%,145 lbs.,87aa9fb63d6b51a1,Zabit Magomedsharipov,18-1-0
"May 01, 1992","6' 0""","71""",3.32,5.12,Switch,54%,54%,0.8,50%,5.02,55%,145 lbs.,87c0b1c696ddfb43,Jonathan Pearce,14-7-0
"Apr 27, 1993","6' 2""","74""",6.41,5.31,Switch,47%,40%,0.0,0%,0.00,0%,155 lbs.,87e2468b986ebb79,Cameron VanCamp,15-7-1 (1 NC)
"Mar 05, 1997","6' 0""","78""",15.79,3.61,Orthodox,38%,33%,0.0,0%,0.00,100%,238 lbs.,87e4a3a5080ee7ce,Elisha Ellison,5-3-0
"Aug 22, 1988","5' 5""","65""",1.83,3.60,Orthodox,51%,52%,0.0,40%,2.85,75%,125 lbs.,87f19d19f4cb73f8,Magomed Bibulatov,14-2-0
"Oct 12, 1984","6' 4""","79""",1.60,2.42,Southpaw,49%,53%,2.5,0%,0.00,28%,205 lbs.,87f3bbf52e6c9dc9,Daniel Spohn,15-6-0
"Apr 19, 1992","5' 3""","62""",4.97,7.00,Orthodox,46%,61%,0.2,50%,1.08,85%,115 lbs.,87f8699fdcc2c404,Alice Ardelean,12-7-0
"Mar 01, 1996","6' 3""","75""",3.17,4.28,Orthodox,54%,58%,1.0,32%,0.74,81%,185 lbs.,881bf86d4cba8578,Nassourdine Imavov,17-4-0 (1 NC)
"Mar 17, 1989","5' 1""","65""",4.00,4.51,Orthodox,51%,65%,0.0,21%,1.00,50%,115 lbs.,882d62561063a927,Jamie Moyle,4-3-0
"Feb 17, 1990","6' 1""","78""",2.46,2.08,Southpaw,48%,51%,1.1,48%,3.98,35%,185 lbs.,886264a0c9f4ea5e,Andre Muniz,24-8-0
"Feb 22, 1985","5' 10""","70""",1.33,2.38,Southpaw,50%,65%,2.2,9%,0.22,0%,145 lbs.,8866c6f509c19089,Ryan Hall,9-2-0
"Sep 09, 1986","5' 10""","71""",3.63,6.49,Orthodox,53%,62%,0.3,43%,1.32,71%,155 lbs.,887961364be5ceb3,King Green,36-17-1 (1 NC)
"Jul 02, 1984","6' 3""","75""",3.97,2.14,Orthodox,24%,68%,0.8,44%,1.55,66%,205 lbs.,88a9bc81271ccd89,Vinny Magalhaes,14-9-0 (1 NC)
"Dec 31, 2000","5' 7""","67""",2.99,5.16,Southpaw,47%,58%,0.9,25%,0.30,65%,125 lbs.,88be62d6c1e6dadb,Jose Ochoa,9-2-0 (1 NC)
"Sep 08, 1972","5' 9""",--,5.29,2.94,Southpaw,43%,47%,2.0,0%,0.00,66%,155 lbs.,88c8f47241d90040,John Halverson,16-8-0 (1 NC)
"Jul 23, 1991","5' 7""","69""",3.63,3.26,Southpaw,44%,53%,0.0,16%,0.50,30%,135 lbs.,88cd34d836b4ebcd,Teruto Ishihara,10-7-2
"Oct 14, 1986","6' 1""","78""",2.96,4.03,Orthodox,48%,47%,0.0,41%,2.52,33%,185 lbs.,88d7b6d8230e1f3f,Saparbeg Safarov,9-3-0
"Jun 09, 1987","5' 9""","71""",3.50,3.47,Southpaw,57%,57%,1.4,44%,5.20,61%,145 lbs.,893d51aaf024eddd,Jimy Hettes,11-3-0
"Jul 09, 1977","5' 10""","71""",2.52,2.61,Orthodox,27%,67%,1.6,31%,2.32,53%,155 lbs.,896c322f56b8be5a,George Sotiropoulos,14-7-0
"Jul 20, 1994","6' 4""","78""",2.87,5.82,Southpaw,53%,63%,0.0,0%,0.00,82%,250 lbs.,89839250eb25c9c1,Caio Machado,8-4-1
"May 05, 1991","6' 3""","79""",2.67,3.73,Orthodox,43%,54%,0.0,0%,0.00,66%,185 lbs.,899923ff6ab13917,Bevon Lewis,7-3-0
"Mar 18, 1983","6' 4""","78""",2.22,2.92,Orthodox,37%,57%,0.4,46%,2.32,72%,245 lbs.,89a407032911e27e,Brendan Schaub,10-5-0
"Jul 09, 1977","6' 3""","75""",3.13,3.59,Orthodox,30%,57%,3.3,100%,0.41,50%,185 lbs.,89b8d1bf1ff09d1d,Tim Credeur,12-4-0
"Oct 31, 1974","5' 3""","64""",2.61,2.58,Orthodox,37%,77%,0.5,53%,1.40,75%,135 lbs.,8a0be41c0380188d,Charlie Valencia,12-7-0
"Dec 31, 1986","6' 1""","74""",5.40,7.20,Southpaw,49%,57%,0.1,50%,0.51,64%,170 lbs.,8a1f3b5c526cd6e6,Daniel Rodriguez,20-5-0
"Aug 13, 1986","5' 3""","66""",1.66,3.43,Orthodox,54%,67%,0.5,56%,3.35,65%,125 lbs.,8a304bfd6bf04a57,Demetrious Johnson,27-3-1
"May 22, 1982","5' 11""","72""",3.63,3.63,Switch,45%,54%,0.0,100%,2.37,50%,170 lbs.,8a56ea383fd26e52,Galore Bofando,5-3-0
"Nov 08, 1984","5' 7""","70""",2.31,2.00,Orthodox,40%,62%,1.5,42%,3.83,62%,145 lbs.,8a59d346dc976a10,Thiago Tavares,21-7-1
"Aug 16, 1998","6' 2""","75""",5.55,7.01,Orthodox,58%,43%,0.0,0%,0.00,75%,205 lbs.,8a65fd9ba31fd3f7,Zhang Mingyang,19-8-0
"Jan 15, 1986","6' 1""","76""",3.01,2.39,Orthodox,40%,50%,0.0,37%,0.53,72%,170 lbs.,8a70ceb3edbe757b,Andrew Craig,9-4-0
"Dec 02, 1975","5' 9""","72""",1.96,1.12,Orthodox,44%,43%,2.1,30%,1.79,25%,155 lbs.,8a8a84b743ae7699,Dennis Hallman,53-20-2 (1 NC)
"Jun 14, 1985","5' 6""","67""",3.77,2.73,Orthodox,28%,63%,0.0,45%,3.00,36%,125 lbs.,8a9c6c4301f6d088,Danny Martinez,21-8-0
"Jun 09, 1990","5' 10""","73""",3.73,2.21,Southpaw,41%,44%,0.0,37%,0.76,60%,170 lbs.,8abac218746e04ca,Takashi Sato,16-7-0
"Jan 25, 1983","6' 2""",--,3.26,1.16,Orthodox,46%,32%,0.3,7%,0.62,66%,185 lbs.,8abf70f79e9e27c2,Tor Troeng,16-7-1
"Dec 11, 1986","5' 11""","73""",3.56,4.16,Orthodox,41%,55%,0.4,20%,0.79,67%,170 lbs.,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,25-10-1
"Apr 08, 1992","5' 6""","73""",2.61,4.59,Southpaw,48%,62%,0.3,33%,0.27,77%,135 lbs.,8b1ed83b02303075,Taylor Lapilus,21-4-0
"Apr 29, 1984","5' 9""",--,3.43,2.73,Southpaw,41%,62%,0.0,50%,1.22,64%,155 lbs.,8b260672a21d1fd6,John Cofer,8-4-0
"Apr 05, 1986","6' 0""","75""",3.80,3.56,Orthodox,35%,57%,0.2,19%,1.16,82%,170 lbs.,8b5f9ea38184ded3,Nicholas Musoke,13-5-0 (1 NC)
"Apr 17, 1982","6' 0""","72""",3.28,3.22,Orthodox,42%,62%,2.0,41%,1.86,78%,170 lbs.,8b69839f3555a67b,Martin Kampmann,20-7-0
"Apr 30, 1996","6' 3""","78""",3.06,2.62,Orthodox,37%,50%,1.6,50%,0.82,33%,170 lbs.,8b6e5dc2ba1edbe7,Sam Patterson,14-3-1
"Oct 15, 1982","5' 6""","66""",2.07,3.47,Orthodox,47%,70%,1.0,33%,0.81,72%,125 lbs.,8bb6f4479685bbcc,Vaughan Lee,14-13-1
"Apr 25, 1989","5' 10""","70""",4.38,4.55,Orthodox,48%,43%,0.4,83%,2.12,69%,155 lbs.,8bbc0cfc01bc1ba1,Leonardo Mafra,13-4-0
"Aug 18, 1994","5' 3""","63""",3.89,4.11,Orthodox,57%,53%,0.2,13%,0.45,53%,115 lbs.,8bd4200561c77a62,Ketlen Souza,17-6-0
"Feb 01, 1987","5' 7""","66""",4.14,4.17,Orthodox,52%,44%,4.8,68%,6.26,50%,135 lbs.,8bdac25ce0bb874d,Ronda Rousey,12-2-0
"Sep 14, 1984","6' 1""","76""",2.66,3.29,Switch,36%,60%,0.0,100%,0.61,66%,185 lbs.,8be158ca1e5ea6a0,Dwight Grant,11-6-0
"Jun 25, 1987","5' 6""","66""",4.00,4.03,Orthodox,41%,62%,0.0,0%,0.00,100%,125 lbs.,8c020156779f7888,Melinda Fabian,4-4-2
"Oct 24, 1991","5' 9""","71""",3.52,3.65,Southpaw,42%,57%,0.1,35%,1.04,60%,185 lbs.,8c0580d4fff106c1,Kelvin Gastelum,21-11-0 (1 NC)
"Sep 17, 1990","5' 11""","69""",3.76,2.89,Orthodox,44%,46%,0.0,57%,4.65,42%,155 lbs.,8c169fbe1ac33637,Loik Radzhabov,18-6-1
"Dec 01, 1999","6' 0""","71""",5.96,3.96,Orthodox,31%,51%,0.0,0%,0.00,47%,155 lbs.,8c1ca54b5089d199,Maheshate,10-5-0
"May 29, 1991","5' 7""","70""",5.28,5.03,Orthodox,51%,47%,0.0,57%,3.87,100%,135 lbs.,8c39367b53eadf8a,Jesse Strader,5-3-0
"Apr 18, 1980","5' 11""",--,3.15,1.24,Orthodox,47%,37%,5.1,50%,1.69,33%,185 lbs.,8c3f3c43c8ceb778,Justin Levens,10-7-0
"Sep 04, 1994","6' 0""","78""",5.56,3.58,Orthodox,41%,39%,0.0,28%,1.02,62%,205 lbs.,8c57c7b8c3bab0eb,Nicolae Negumereanu,13-2-0
"May 10, 1987","5' 11""",--,2.31,2.99,Orthodox,64%,52%,0.0,60%,6.11,0%,170 lbs.,8c822811eedc11ad,Anton Zafir,7-3-0
"Mar 05, 1983","6' 0""","72""",4.82,3.96,Orthodox,26%,50%,0.0,0%,0.00,80%,170 lbs.,8c8c92a12621d7e0,Chris Cope,8-4-0
"Apr 12, 1978","5' 10""",--,3.31,1.49,Orthodox,50%,42%,0.0,0%,0.00,50%,155 lbs.,8caca5857ce0e30b,David Lee,12-10-0
"Jul 22, 1983","6' 0""","76""",2.57,2.03,Orthodox,32%,60%,0.0,83%,1.93,63%,185 lbs.,8cad40a75e5c97f5,Eddie Gordon,8-4-0
"Apr 17, 1987","5' 7""","68""",3.14,1.48,Orthodox,34%,57%,0.5,43%,2.52,54%,135 lbs.,8cb76103cd8a1562,Nick Pace,8-3-0
"Aug 21, 1992","5' 7""","71""",3.84,3.06,Southpaw,41%,52%,0.0,50%,0.51,76%,145 lbs.,8cb78f3a6c2a08f7,Leah Letson,5-3-0
"Apr 12, 1987","5' 9""","70""",4.23,3.69,Orthodox,35%,59%,0.3,11%,0.63,33%,145 lbs.,8ce87f7e3a9baed2,Tiago dos Santos e Silva,20-7-2 (1 NC)
"Sep 05, 1986","6' 4""","83""",2.16,2.33,Orthodox,41%,41%,0.3,62%,0.76,71%,250 lbs.,8d03ce87ca14e778,Francis Ngannou,17-3-0
"Aug 07, 1994","5' 9""","70""",3.35,2.51,Orthodox,40%,44%,0.2,30%,1.49,68%,145 lbs.,8d11d9c13e2ccdf7,Muhammad Naimov,13-4-0
"Jul 04, 1995","6' 4""","80""",3.08,2.88,Orthodox,53%,54%,0.8,40%,1.49,50%,185 lbs.,8d20d76af3f213ce,Joseph Holmes,8-4-0
"Aug 25, 1975","6' 1""","74""",1.99,1.19,Orthodox,39%,55%,1.1,38%,1.83,29%,185 lbs.,8d26912cd2aeb366,Jeremy Horn,91-22-5 (1 NC)
"Jan 25, 1994","5' 4""","65""",1.94,2.28,Orthodox,51%,53%,1.4,45%,4.74,44%,125 lbs.,8d3273573b85be09,Asu Almabayev,24-3-0
"Feb 22, 1984","5' 10""","71""",4.23,3.16,Orthodox,29%,60%,0.6,57%,2.21,50%,170 lbs.,8d49545dadf9b919,Edgar Garcia,14-5-0
"Feb 20, 1988","5' 10""","73""",3.47,2.40,Orthodox,31%,42%,0.0,0%,0.00,25%,243 lbs.,8d5350fa18b79e9a,James Mulheron,11-2-0
"Oct 12, 1955","6' 0""",--,0.00,0.00,Southpaw,0%,0%,0.0,0%,0.00,0%,180 lbs.,8d5daf67983b65ba,Fred Ettish,1-1-0
"Jun 15, 1981","5' 11""","77""",3.76,2.27,Southpaw,53%,46%,0.4,22%,0.79,27%,185 lbs.,8d9586726252dbf7,Kevin Casey,9-5-2 (2 NC)
"Mar 01, 1979","6' 2""",--,1.87,0.21,Orthodox,25%,60%,3.1,0%,0.00,0%,238 lbs.,8dc46e9a7895ce1a,Alexandre Dantas,0-3-0
"Feb 26, 1980","5' 8""","71""",2.04,1.75,Orthodox,51%,59%,4.1,45%,3.93,0%,170 lbs.,8ddf9c51c5fdea75,Rousimar Palhares,19-8-0
"Oct 06, 1988","5' 4""","64""",4.52,4.35,Orthodox,38%,55%,0.1,27%,0.42,58%,125 lbs.,8e1f36476ef02a6a,Jennifer Maia,21-10-1
"Jul 18, 1990","6' 3""","80""",4.15,3.51,Orthodox,49%,50%,0.2,36%,0.46,53%,170 lbs.,8e382b585a92affe,Phil Rowe,11-7-0
"Sep 16, 1983","6' 1""","73""",2.70,3.37,Orthodox,44%,50%,1.3,25%,0.94,15%,145 lbs.,8e5bfd4e82352340,Pablo Garza,12-4-0
"Sep 06, 1993","5' 2""","61""",3.94,4.43,Orthodox,49%,62%,0.8,42%,2.99,76%,115 lbs.,8e5d953bdb9ae5e7,Loopy Godinez,14-6-0
"Sep 08, 1998","5' 7""","69""",2.72,8.84,Orthodox,56%,62%,0.6,35%,2.96,83%,135 lbs.,8e6654e9f0461b8f,Cody Haddon,9-1-0
"Mar 31, 1983","5' 8""","70""",2.13,2.95,Orthodox,52%,62%,0.4,0%,0.00,54%,145 lbs.,8e893f269d5696b2,Tyler Toner,15-7-0 (1 NC)
"Mar 28, 1985","5' 9""","72""",3.45,1.62,Orthodox,47%,48%,1.1,40%,3.17,0%,155 lbs.,8e8e4487c621aa1c,Joe Ellenberger,15-2-0
"Feb 18, 1990","6' 1""","74""",5.94,5.65,Orthodox,47%,49%,0.1,28%,0.34,68%,185 lbs.,8e9eb3fc86db0f7d,Marc-Andre Barriault,17-11-0 (1 NC)
"Nov 11, 1991","6' 4""","77""",4.49,4.39,Orthodox,53%,55%,0.1,20%,0.15,93%,265 lbs.,8eb046f83e82bf26,Martin Buday,16-2-0
"Jan 19, 1995","6' 3""","78""",2.12,4.60,Orthodox,48%,52%,0.3,44%,1.34,33%,185 lbs.,8ebc3a8da015d70c,Cam Rowston,15-3-0
"Aug 08, 1980","5' 7""",--,6.36,2.49,Orthodox,30%,51%,1.3,18%,0.67,44%,135 lbs.,8ef4a91ac694b7ce,Shayna Baszler,15-11-0
"Dec 17, 1989","6' 4""","76""",3.24,2.57,Orthodox,34%,54%,0.0,10%,0.44,60%,170 lbs.,8f0d576beba1cfcd,Matt Dwyer,9-4-0
"Apr 25, 1988","5' 11""","75""",2.39,2.02,Orthodox,51%,40%,4.8,46%,3.03,40%,170 lbs.,8f2939f5fd9cca1e,TJ Waldburger,16-9-0
"Feb 11, 1971","6' 0""","74""",2.64,3.05,Orthodox,59%,56%,1.3,43%,2.55,25%,185 lbs.,8f2d9ee27f206f1f,Evan Tanner,32-8-0
